0;1;Albacete;Alicante/Alacant;Almería;Araba/Álava;Asturias;Badajoz;Balears, Illes;Barcelona;Bizkaia;Burgos;Cantabria;Castellón/Castelló;Ceuta;Ciudad Real;Coruña, A;Cuenca;Cáceres;Cádiz;Córdoba;Gipuzkoa;Girona;Granada;Guadalajara;Huelva;Huesca;Jaén;León;Lleida;Lugo;Madrid;Melilla;Murcia;Málaga;Navarra;Ourense;Palencia;Palmas, Las;Pontevedra;Rioja, La;Salamanca;Santa Cruz de Tenerife;Segovia;Sevilla;Soria;Tarragona;Teruel;Toledo;Valencia/València;Valladolid;Zamora;Zaragoza;Ávila
23;Girona;;259.0;102.0;51.0;;65.0;472.0;54843.0;89.0;;;356.0;;;34.0;19.0;65.0;16.0;;39.0;362109.0;65.0;58.0;;199.0;15.0;;756.0;;636.0;;225.0;24.0;;;;154.0;50.0;;;;;67.0;;577.0;;;361.0;16.0;;183.0;
23;Granada;107.0;486.0;8872.0;58.0;120.0;367.0;656.0;684.0;21.0;17.0;54.0;109.0;336.0;426.0;63.0;80.0;176.0;2845.0;2665.0;148.0;233.0;259781.0;93.0;680.0;94.0;11146.0;;15.0;;2800.0;109.0;789.0;16889.0;129.0;19.0;;833.0;233.0;95.0;49.0;403.0;;2774.0;46.0;122.0;44.0;401.0;247.0;50.0;19.0;140.0;36.0
23;Guadalajara;49.0;98.0;46.0;16.0;41.0;48.0;83.0;451.0;25.0;97.0;15.0;16.0;;183.0;80.0;3160.0;93.0;48.0;77.0;43.0;96.0;85.0;106839.0;;94.0;51.0;17.0;20.0;30.0;26554.0;;76.0;99.0;108.0;;;54.0;62.0;38.0;54.0;60.0;150.0;61.0;96.0;47.0;50.0;445.0;199.0;67.0;17.0;305.0;83.0
23;Huelva;;196.0;54.0;15.0;26.0;205.0;60.0;63.0;42.0;40.0;;24.0;;131.0;;;122.0;1187.0;664.0;74.0;45.0;471.0;17.0;86127.0;;289.0;;79.0;;405.0;;15.0;999.0;;;;19.0;15.0;36.0;64.0;36.0;;7617.0;;24.0;;196.0;110.0;;;18.0;
23;Huesca;;28.0;;;55.0;;;329.0;41.0;;;26.0;;77.0;;;;;;;24.0;;30.0;;51221.0;;;354.0;;243.0;;34.0;125.0;291.0;;19.0;;;54.0;;;;19.0;23.0;116.0;617.0;;62.0;;;8530.0;
23;Jaén;106.0;154.0;4441.0;;46.0;79.0;62.0;545.0;;35.0;;;;828.0;;66.0;96.0;956.0;5869.0;17.0;54.0;12160.0;37.0;1132.0;;103328.0;16.0;;;2741.0;;299.0;8532.0;36.0;;;75.0;;;63.0;;;2596.0;;15.0;;429.0;367.0;17.0;;158.0;
23;León;61.0;347.0;37.0;134.0;3334.0;139.0;66.0;447.0;397.0;1010.0;664.0;16.0;;51.0;1097.0;54.0;191.0;48.0;15.0;987.0;35.0;;102.0;38.0;;71.0;241714.0;22.0;960.0;2596.0;;88.0;59.0;195.0;1936.0;1225.0;124.0;672.0;205.0;713.0;59.0;323.0;72.0;115.0;38.0;;130.0;253.0;1824.0;1802.0;190.0;101.0
23;Lleida;;68.0;;132.0;55.0;34.0;331.0;8276.0;42.0;44.0;;300.0;;20.0;;;42.0;;52.0;74.0;1006.0;;127.0;;9280.0;30.0;76.0;85462.0;;615.0;;111.0;40.0;215.0;20.0;;21.0;;115.0;;;;;124.0;4546.0;101.0;24.0;254.0;26.0;;1520.0;
23;Lugo;;;;16.0;1321.0;23.0;37.0;162.0;20.0;75.0;132.0;16.0;;;13591.0;17.0;45.0;23.0;;81.0;;;21.0;;43.0;;723.0;;67862.0;584.0;;;79.0;86.0;2064.0;21.0;;3727.0;19.0;49.0;;58.0;29.0;32.0;;31.0;40.0;188.0;134.0;119.0;81.0;
23;Madrid;2595.0;11096.0;3352.0;2056.0;8059.0;5629.0;8049.0;16087.0;6318.0;5535.0;6528.0;1996.0;407.0;11101.0;5995.0;10281.0;9694.0;8299.0;3711.0;4196.0;2508.0;5159.0;54672.0;3055.0;2735.0;4387.0;6142.0;1014.0;1688.0;3541281.0;306.0;6886.0;10624.0;5039.0;2387.0;1924.0;5828.0;5886.0;2476.0;5556.0;4445.0;19289.0;8100.0;2347.0;2106.0;751.0;108738.0;12007.0;6332.0;3309.0;8947.0;13207.0
23;Melilla;;;403.0;;;29.0;;37.0;;;;;;;;;37.0;110.0;23.0;;24.0;359.0;17.0;;;18.0;;;;329.0;;144.0;795.0;20.0;;;88.0;;;;;;47.0;;;;37.0;26.0;;;15.0;
23;Murcia;6844.0;38958.0;18590.0;99.0;277.0;142.0;733.0;2797.0;155.0;150.0;331.0;1172.0;;735.0;332.0;787.0;182.0;772.0;326.0;456.0;1871.0;4169.0;330.0;505.0;15.0;1097.0;104.0;226.0;88.0;6981.0;36.0;626817.0;1175.0;1154.0;107.0;30.0;312.0;142.0;169.0;49.0;216.0;120.0;1107.0;38.0;744.0;323.0;669.0;5560.0;198.0;34.0;649.0;15.0
23;Málaga;123.0;1004.0;5546.0;81.0;365.0;668.0;1176.0;2299.0;520.0;269.0;608.0;144.0;486.0;671.0;455.0;203.0;242.0;33760.0;15536.0;228.0;586.0;28600.0;195.0;2194.0;15.0;9288.0;319.0;92.0;;8746.0;338.0;913.0;716853.0;210.0;54.0;30.0;333.0;166.0;120.0;253.0;1162.0;19.0;14104.0;;184.0;;731.0;1170.0;266.0;113.0;310.0;89.0
23;Navarra;;163.0;;1411.0;369.0;49.0;218.0;1309.0;1265.0;258.0;354.0;84.0;;;141.0;;17.0;69.0;56.0;3194.0;145.0;57.0;68.0;79.0;726.0;118.0;119.0;312.0;62.0;1816.0;;153.0;169.0;227821.0;46.0;95.0;107.0;173.0;4117.0;113.0;47.0;68.0;186.0;527.0;228.0;98.0;49.0;351.0;286.0;27.0;4993.0;
23;Ourense;;62.0;;100.0;229.0;;64.0;124.0;38.0;108.0;18.0;;;;5435.0;;;35.0;;130.0;19.0;;34.0;;;;194.0;16.0;6463.0;758.0;;34.0;;;135848.0;17.0;19.0;13653.0;30.0;253.0;;76.0;45.0;80.0;;;123.0;56.0;162.0;307.0;145.0;22.0
23;Palencia;;142.0;;63.0;121.0;26.0;51.0;407.0;99.0;1909.0;409.0;;;21.0;79.0;18.0;51.0;66.0;;185.0;;;100.0;;;;818.0;18.0;;787.0;;;17.0;140.0;55.0;57772.0;;116.0;41.0;190.0;;593.0;105.0;48.0;16.0;;106.0;460.0;4257.0;378.0;58.0;52.0
23;Palmas, Las;42.0;93.0;46.0;73.0;67.0;18.0;251.0;1255.0;315.0;37.0;99.0;;;83.0;327.0;24.0;60.0;379.0;21.0;279.0;101.0;215.0;30.0;57.0;42.0;99.0;22.0;;;2339.0;;88.0;235.0;116.0;;;789366.0;167.0;34.0;19.0;12167.0;16.0;266.0;;15.0;;86.0;395.0;;;91.0;
23;Pontevedra;;66.0;;68.0;955.0;34.0;130.0;499.0;279.0;232.0;203.0;;;;38755.0;;39.0;129.0;;256.0;55.0;45.0;42.0;61.0;18.0;;569.0;61.0;7921.0;2140.0;;44.0;55.0;123.0;22607.0;27.0;101.0;321034.0;;186.0;70.0;66.0;206.0;19.0;23.0;;44.0;251.0;304.0;603.0;78.0;44.0
23;Rioja, La;;94.0;17.0;11874.0;160.0;31.0;;590.0;912.0;1250.0;244.0;25.0;;62.0;51.0;;;239.0;;552.0;144.0;;38.0;35.0;182.0;;215.0;176.0;99.0;877.0;;86.0;38.0;10296.0;;63.0;;73.0;120499.0;44.0;65.0;;88.0;540.0;169.0;43.0;45.0;332.0;185.0;16.0;756.0;
23;Salamanca;;152.0;26.0;102.0;502.0;414.0;159.0;294.0;273.0;641.0;768.0;;;25.0;234.0;29.0;2561.0;156.0;23.0;216.0;41.0;17.0;85.0;110.0;152.0;36.0;835.0;41.0;94.0;2587.0;;61.0;159.0;167.0;190.0;359.0;371.0;300.0;182.0;161532.0;227.0;718.0;196.0;100.0;58.0;;267.0;556.0;1885.0;3984.0;172.0;1672.0
23;Santa Cruz de Tenerife;;191.0;32.0;52.0;248.0;;360.0;1275.0;199.0;38.0;148.0;37.0;;;225.0;;47.0;116.0;;199.0;44.0;140.0;;183.0;50.0;;104.0;22.0;38.0;2089.0;;31.0;143.0;105.0;;36.0;12386.0;576.0;;;853415.0;;234.0;;15.0;;47.0;198.0;17.0;;77.0;
23;Segovia;16.0;63.0;;;89.0;33.0;68.0;75.0;46.0;230.0;39.0;;;19.0;64.0;19.0;98.0;34.0;;41.0;;;29.0;23.0;;;103.0;;;3649.0;;25.0;15.0;;16.0;39.0;;61.0;44.0;129.0;;61041.0;48.0;88.0;17.0;;125.0;72.0;796.0;60.0;37.0;477.0
23;Sevilla;338.0;932.0;2095.0;158.0;320.0;6506.0;866.0;2412.0;259.0;261.0;155.0;121.0;451.0;716.0;194.0;146.0;1297.0;112604.0;18985.0;844.0;425.0;7577.0;610.0;87843.0;53.0;6466.0;114.0;73.0;148.0;7191.0;;685.0;21506.0;605.0;169.0;60.0;772.0;178.0;80.0;326.0;333.0;26.0;551212.0;73.0;458.0;58.0;946.0;2096.0;168.0;149.0;814.0;77.0
23;Soria;;54.0;;135.0;;;;156.0;77.0;633.0;43.0;77.0;;16.0;;;;;;122.0;;;215.0;;75.0;;123.0;;;630.0;;19.0;;311.0;;62.0;;;382.0;134.0;;127.0;;35935.0;;45.0;100.0;221.0;211.0;18.0;849.0;15.0
23;Tarragona;38.0;345.0;54.0;16.0;41.0;94.0;227.0;26116.0;161.0;101.0;;1499.0;;66.0;148.0;16.0;132.0;41.0;16.0;42.0;1282.0;47.0;134.0;38.0;872.0;;17.0;3389.0;;907.0;;188.0;16.0;364.0;;;;36.0;86.0;35.0;;;31.0;28.0;344317.0;442.0;53.0;1122.0;69.0;;980.0;
23;Teruel;26.0;34.0;;;20.0;;;115.0;68.0;16.0;;626.0;;27.0;;136.0;51.0;;;;;65.0;283.0;;531.0;;;26.0;;116.0;;19.0;;72.0;;;;;;;;;15.0;65.0;97.0;19213.0;;1238.0;28.0;;3370.0;
23;Toledo;441.0;106.0;102.0;;104.0;368.0;133.0;201.0;15.0;83.0;;64.0;;1458.0;22.0;760.0;2597.0;63.0;118.0;15.0;15.0;110.0;309.0;22.0;18.0;455.0;39.0;;;10612.0;;136.0;121.0;55.0;;17.0;84.0;98.0;92.0;181.0;;104.0;413.0;97.0;;;113190.0;307.0;180.0;;121.0;2081.0
23;Valencia/València;3612.0;24156.0;792.0;255.0;327.0;215.0;4357.0;5910.0;381.0;194.0;306.0;26372.0;;582.0;354.0;4226.0;397.0;685.0;429.0;413.0;1002.0;457.0;424.0;225.0;632.0;291.0;281.0;449.0;54.0;8596.0;;3358.0;787.0;1284.0;142.0;203.0;453.0;377.0;482.0;209.0;446.0;199.0;806.0;71.0;2148.0;2708.0;787.0;1066607.0;159.0;101.0;2018.0;101.0
23;Valladolid;72.0;241.0;154.0;222.0;674.0;160.0;120.0;921.0;671.0;2744.0;699.0;53.0;;207.0;295.0;178.0;540.0;338.0;98.0;587.0;187.0;78.0;194.0;48.0;48.0;63.0;2384.0;64.0;216.0;4473.0;;162.0;257.0;313.0;123.0;7555.0;97.0;438.0;481.0;3045.0;62.0;3975.0;519.0;751.0;169.0;;298.0;806.0;150438.0;3067.0;466.0;1405.0
23;Zamora;;;;;189.0;75.0;20.0;70.0;58.0;204.0;100.0;16.0;;;75.0;;106.0;;;53.0;18.0;;;34.0;;;640.0;;;921.0;;;38.0;42.0;73.0;173.0;;47.0;;2287.0;;229.0;34.0;26.0;;;15.0;63.0;1751.0;54596.0;38.0;239.0
23;Zaragoza;73.0;534.0;90.0;407.0;530.0;131.0;403.0;3546.0;800.0;328.0;431.0;669.0;22.0;203.0;331.0;194.0;102.0;484.0;214.0;949.0;780.0;226.0;1029.0;67.0;70902.0;196.0;231.0;1381.0;76.0;4144.0;82.0;228.0;316.0;5629.0;67.0;152.0;305.0;159.0;2350.0;192.0;62.0;188.0;382.0;1722.0;1946.0;32435.0;294.0;1217.0;265.0;80.0;219131.0;55.0
23;Ávila;;71.0;;;76.0;96.0;111.0;124.0;43.0;58.0;;;;;50.0;19.0;235.0;44.0;;30.0;;25.0;70.0;;;31.0;164.0;;142.0;3444.0;;;161.0;23.0;16.0;107.0;;510.0;43.0;1328.0;194.0;2099.0;67.0;18.0;;22.0;311.0;220.0;689.0;50.0;49.0;33196.0
24;Albacete;74176.0;3731.0;528.0;50.0;373.0;250.0;358.0;639.0;194.0;;89.0;187.0;;1847.0;70.0;7203.0;18.0;160.0;252.0;;108.0;217.0;183.0;96.0;24.0;577.0;169.0;44.0;;2429.0;;5038.0;220.0;177.0;;51.0;63.0;;16.0;108.0;;50.0;328.0;61.0;130.0;87.0;1060.0;3208.0;106.0;93.0;364.0;44.0
24;Alicante/Alacant;7808.0;707038.0;1785.0;269.0;850.0;118.0;1600.0;4072.0;1012.0;549.0;514.0;2797.0;;861.0;782.0;1509.0;146.0;383.0;269.0;1282.0;1345.0;1347.0;848.0;61.0;374.0;555.0;807.0;325.0;203.0;16138.0;;42478.0;961.0;1080.0;64.0;23.0;139.0;279.0;399.0;291.0;100.0;745.0;401.0;73.0;1046.0;312.0;1618.0;39502.0;677.0;121.0;644.0;151.0
24;Almería;372.0;1189.0;265683.0;98.0;73.0;47.0;536.0;2175.0;160.0;190.0;;470.0;;329.0;15.0;68.0;45.0;1649.0;948.0;322.0;1211.0;29354.0;274.0;341.0;129.0;2841.0;64.0;436.0;;3014.0;;4664.0;5116.0;342.0;;;84.0;85.0;36.0;80.0;16.0;19.0;1795.0;33.0;596.0;46.0;349.0;1688.0;113.0;15.0;657.0;172.0
24;Araba/Álava;28.0;658.0;30.0;91324.0;435.0;44.0;58.0;491.0;21923.0;16293.0;5472.0;82.0;;;91.0;24.0;122.0;174.0;21.0;17659.0;175.0;144.0;32.0;70.0;177.0;79.0;452.0;88.0;35.0;1044.0;;188.0;146.0;4884.0;152.0;486.0;52.0;195.0;6084.0;132.0;39.0;78.0;59.0;75.0;184.0;79.0;70.0;273.0;262.0;182.0;357.0;16.0
24;Asturias;71.0;283.0;94.0;314.0;729082.0;90.0;257.0;1320.0;1539.0;643.0;3550.0;61.0;;34.0;1901.0;117.0;241.0;307.0;70.0;706.0;120.0;141.0;77.0;91.0;16.0;18.0;9801.0;106.0;4505.0;4593.0;;205.0;201.0;496.0;632.0;537.0;87.0;1168.0;169.0;492.0;438.0;206.0;199.0;;184.0;15.0;361.0;442.0;816.0;767.0;401.0;111.0
24;Badajoz;87.0;59.0;142.0;;66.0;143333.0;54.0;463.0;99.0;88.0;88.0;;;681.0;54.0;42.0;26962.0;1150.0;796.0;81.0;87.0;285.0;265.0;1680.0;54.0;136.0;136.0;31.0;;3056.0;;96.0;624.0;35.0;52.0;22.0;;52.0;;634.0;16.0;51.0;2143.0;21.0;100.0;27.0;704.0;239.0;209.0;88.0;438.0;37.0
24;Balears, Illes;;888.0;86.0;;315.0;20.0;756491.0;3442.0;290.0;16.0;45.0;187.0;;18.0;267.0;15.0;182.0;214.0;37.0;30.0;443.0;139.0;;46.0;108.0;85.0;35.0;106.0;390.0;2781.0;;259.0;211.0;134.0;55.0;74.0;223.0;223.0;16.0;133.0;427.0;43.0;204.0;;290.0;;82.0;1077.0;25.0;;138.0;
24;Barcelona;254.0;4072.0;611.0;622.0;1261.0;422.0;17627.0;3814564.0;2140.0;657.0;1189.0;4101.0;;618.0;1378.0;481.0;489.0;875.0;573.0;2235.0;226462.0;896.0;571.0;410.0;6126.0;478.0;627.0;53669.0;763.0;13538.0;;1171.0;1777.0;2088.0;1010.0;315.0;1834.0;1353.0;1303.0;280.0;878.0;171.0;1930.0;306.0;169091.0;1668.0;681.0;7889.0;820.0;432.0;5785.0;65.0
24;Bizkaia;;361.0;37.0;22961.0;1798.0;105.0;341.0;1878.0;707976.0;11429.0;70794.0;207.0;;57.0;654.0;37.0;224.0;447.0;57.0;20743.0;57.0;59.0;85.0;90.0;282.0;157.0;741.0;285.0;380.0;4243.0;;77.0;326.0;3809.0;102.0;1124.0;53.0;477.0;3744.0;329.0;90.0;289.0;141.0;117.0;309.0;68.0;250.0;711.0;388.0;332.0;1071.0;96.0
24;Burgos;46.0;339.0;39.0;17028.0;691.0;94.0;102.0;750.0;2516.0;190053.0;3664.0;54.0;;89.0;314.0;139.0;168.0;121.0;;1377.0;124.0;111.0;277.0;77.0;246.0;45.0;1362.0;49.0;44.0;4665.0;;98.0;120.0;923.0;130.0;4425.0;18.0;163.0;4401.0;627.0;37.0;5073.0;187.0;1935.0;240.0;36.0;270.0;396.0;3150.0;936.0;544.0;283.0
24;Cantabria;20.0;68.0;;856.0;4591.0;;143.0;644.0;21369.0;2043.0;267079.0;36.0;;99.0;449.0;19.0;27.0;120.0;;1702.0;132.0;59.0;35.0;15.0;22.0;16.0;519.0;30.0;135.0;2652.0;;17.0;84.0;654.0;88.0;1711.0;21.0;232.0;441.0;283.0;155.0;176.0;66.0;;99.0;;61.0;175.0;389.0;169.0;270.0;
24;Castellón/Castelló;159.0;1760.0;67.0;18.0;108.0;50.0;277.0;1913.0;132.0;169.0;17.0;241660.0;;81.0;59.0;283.0;40.0;192.0;25.0;146.0;940.0;68.0;116.0;;115.0;64.0;52.0;163.0;;1106.0;;421.0;225.0;213.0;21.0;34.0;;70.0;133.0;35.0;;18.0;487.0;;1277.0;1085.0;177.0;25926.0;97.0;52.0;706.0;
24;Ceuta;;;71.0;;;;16.0;49.0;;;21.0;;;;19.0;;;13184.0;88.0;;;179.0;;57.0;;36.0;68.0;;;217.0;;15.0;1514.0;;;;;;;;28.0;;414.0;64.0;;;25.0;17.0;;;;
24;Ciudad Real;6086.0;612.0;192.0;73.0;83.0;512.0;36.0;574.0;91.0;39.0;76.0;193.0;;113314.0;38.0;2297.0;96.0;290.0;864.0;62.0;124.0;522.0;498.0;102.0;182.0;1268.0;87.0;46.0;;6628.0;;508.0;748.0;77.0;36.0;;55.0;;22.0;132.0;;131.0;487.0;21.0;310.0;19.0;9592.0;1011.0;87.0;56.0;268.0;32.0
24;Coruña, A;95.0;233.0;57.0;109.0;3490.0;124.0;312.0;1357.0;552.0;603.0;415.0;156.0;;81.0;628454.0;33.0;103.0;635.0;49.0;303.0;168.0;68.0;157.0;48.0;16.0;;2726.0;51.0;27551.0;4389.0;;129.0;222.0;394.0;11619.0;88.0;313.0;49995.0;364.0;287.0;164.0;232.0;257.0;49.0;111.0;38.0;221.0;295.0;662.0;522.0;410.0;16.0
24;Cuenca;581.0;244.0;;;17.0;30.0;42.0;155.0;39.0;;22.0;80.0;;307.0;;46023.0;19.0;39.0;;;34.0;;1120.0;;;;;;;1875.0;;87.0;;;;;;21.0;;15.0;;;17.0;;;97.0;721.0;868.0;;;76.0;
24;Cáceres;;53.0;79.0;;173.0;13304.0;104.0;198.0;94.0;15.0;95.0;;69.0;100.0;22.0;94.0;91138.0;435.0;178.0;53.0;;49.0;33.0;302.0;18.0;20.0;62.0;53.0;;2274.0;44.0;53.0;222.0;40.0;;;79.0;48.0;30.0;1635.0;;72.0;532.0;;16.0;;741.0;63.0;191.0;107.0;87.0;300.0
24;Cádiz;149.0;634.0;1494.0;103.0;199.0;2146.0;892.0;2271.0;264.0;580.0;174.0;273.0;3032.0;650.0;558.0;48.0;640.0;521737.0;2620.0;633.0;487.0;4497.0;251.0;12394.0;18.0;2023.0;17.0;195.0;146.0;6782.0;;615.0;27780.0;684.0;51.0;79.0;313.0;512.0;91.0;420.0;325.0;156.0;31106.0;77.0;333.0;21.0;980.0;1149.0;454.0;103.0;541.0;91.0
24;Córdoba;241.0;227.0;1396.0;26.0;240.0;1330.0;157.0;533.0;94.0;;22.0;221.0;57.0;1459.0;104.0;105.0;333.0;6877.0;89662.0;135.0;137.0;4968.0;105.0;4497.0;95.0;6673.0;34.0;85.0;66.0;2774.0;;607.0;32999.0;261.0;28.0;;73.0;193.0;21.0;37.0;132.0;;17785.0;18.0;214.0;21.0;607.0;547.0;134.0;49.0;313.0;40.0
24;Gipuzkoa;28.0;181.0;27.0;3836.0;586.0;62.0;211.0;1013.0;11379.0;731.0;2457.0;32.0;;15.0;184.0;;88.0;238.0;40.0;255621.0;366.0;131.0;62.0;22.0;276.0;48.0;262.0;301.0;118.0;1964.0;;51.0;201.0;13726.0;41.0;157.0;66.0;519.0;1448.0;153.0;;19.0;151.0;99.0;174.0;;107.0;471.0;173.0;130.0;592.0;182.0
24;Girona;40.0;358.0;146.0;32.0;;118.0;813.0;65952.0;133.0;34.0;15.0;246.0;;;149.0;36.0;35.0;41.0;56.0;55.0;384899.0;46.0;27.0;;301.0;17.0;15.0;1884.0;35.0;809.0;;212.0;86.0;55.0;;;106.0;43.0;;190.0;;154.0;167.0;;1592.0;57.0;;824.0;;;326.0;
24;Granada;119.0;507.0;9673.0;68.0;86.0;379.0;775.0;778.0;61.0;17.0;71.0;72.0;353.0;478.0;49.0;34.0;247.0;4403.0;2440.0;113.0;193.0;275698.0;170.0;1079.0;96.0;9278.0;36.0;21.0;;3309.0;89.0;758.0;18052.0;238.0;;;854.0;170.0;136.0;68.0;472.0;48.0;2674.0;18.0;148.0;45.0;448.0;311.0;98.0;;149.0;
24;Guadalajara;97.0;150.0;58.0;15.0;85.0;72.0;82.0;507.0;74.0;96.0;114.0;20.0;;320.0;101.0;2593.0;90.0;55.0;65.0;39.0;102.0;73.0;111015.0;25.0;52.0;62.0;18.0;;17.0;31527.0;;119.0;165.0;122.0;31.0;30.0;73.0;72.0;47.0;85.0;67.0;212.0;95.0;257.0;85.0;18.0;715.0;304.0;108.0;;393.0;121.0
24;Huelva;;147.0;92.0;54.0;54.0;336.0;59.0;78.0;95.0;18.0;;16.0;;118.0;15.0;16.0;224.0;1461.0;575.0;16.0;167.0;547.0;;97691.0;;299.0;;96.0;;479.0;;57.0;1153.0;;;;46.0;;21.0;120.0;66.0;;7354.0;;134.0;36.0;292.0;71.0;;15.0;33.0;
24;Huesca;83.0;19.0;15.0;;38.0;;;343.0;67.0;;;51.0;;104.0;;24.0;;;;17.0;23.0;;15.0;;56207.0;;;395.0;;327.0;;37.0;16.0;267.0;17.0;;;;95.0;86.0;;;40.0;52.0;278.0;554.0;;90.0;;;7881.0;
24;Jaén;291.0;240.0;4342.0;;45.0;148.0;73.0;481.0;;;15.0;18.0;;1181.0;;21.0;98.0;1310.0;5928.0;29.0;;12073.0;67.0;599.0;;108091.0;19.0;35.0;;2964.0;;357.0;9193.0;50.0;;;74.0;;18.0;84.0;43.0;;2364.0;;45.0;;663.0;357.0;;;132.0;
24;León;23.0;212.0;;297.0;4732.0;187.0;144.0;485.0;553.0;1090.0;949.0;30.0;;79.0;1317.0;75.0;205.0;89.0;26.0;861.0;86.0;15.0;118.0;;20.0;76.0;260899.0;;1542.0;3099.0;;127.0;75.0;336.0;2377.0;1679.0;82.0;920.0;285.0;772.0;110.0;461.0;127.0;99.0;43.0;25.0;268.0;243.0;2380.0;2599.0;223.0;286.0
24;Lleida;;84.0;15.0;246.0;74.0;26.0;375.0;11038.0;47.0;90.0;;333.0;;27.0;23.0;;39.0;;32.0;118.0;1669.0;;117.0;49.0;10911.0;45.0;136.0;91375.0;16.0;690.0;;140.0;33.0;226.0;;28.0;44.0;15.0;122.0;;;16.0;44.0;40.0;13894.0;297.0;78.0;425.0;45.0;42.0;1590.0;
24;Lugo;;;;;1655.0;22.0;;235.0;17.0;89.0;61.0;;;15.0;13562.0;16.0;53.0;61.0;;40.0;;35.0;;42.0;;;822.0;19.0;78267.0;568.0;;18.0;51.0;97.0;2107.0;57.0;92.0;4950.0;25.0;53.0;;27.0;19.0;34.0;;63.0;30.0;79.0;132.0;146.0;123.0;17.0
24;Madrid;4069.0;16656.0;4842.0;2362.0;10777.0;7689.0;9942.0;18258.0;7400.0;7591.0;9096.0;3318.0;440.0;14574.0;8595.0;18557.0;13793.0;10570.0;4595.0;5659.0;3355.0;5890.0;83264.0;3426.0;3110.0;5843.0;8557.0;1191.0;2348.0;3799544.0;294.0;8567.0;13368.0;7019.0;3111.0;2636.0;6748.0;8001.0;3184.0;8178.0;5147.0;38236.0;9781.0;3992.0;2941.0;641.0;151781.0;16887.0;8462.0;3927.0;10313.0;24295.0
24;Melilla;;51.0;814.0;;;19.0;;72.0;;;;;292.0;27.0;;;49.0;108.0;;;;548.0;29.0;;;50.0;;;;592.0;;49.0;1452.0;;;;16.0;16.0;;;;;80.0;;;;30.0;40.0;;;;
24;Murcia;9239.0;53788.0;22254.0;112.0;224.0;252.0;983.0;3265.0;164.0;204.0;167.0;1437.0;;723.0;372.0;1029.0;129.0;986.0;401.0;412.0;1727.0;5008.0;427.0;551.0;169.0;858.0;227.0;397.0;80.0;8111.0;40.0;628638.0;1601.0;1150.0;200.0;;344.0;162.0;131.0;144.0;240.0;262.0;1520.0;16.0;880.0;200.0;1016.0;5944.0;260.0;30.0;777.0;46.0
24;Málaga;147.0;1246.0;7522.0;129.0;444.0;788.0;1149.0;2658.0;594.0;358.0;559.0;124.0;512.0;1065.0;451.0;454.0;236.0;45125.0;12402.0;416.0;708.0;29023.0;256.0;3297.0;47.0;8830.0;452.0;70.0;86.0;10026.0;268.0;970.0;750344.0;267.0;;15.0;285.0;259.0;103.0;355.0;939.0;101.0;13553.0;21.0;360.0;;1240.0;1162.0;290.0;122.0;484.0;66.0
24;Navarra;;298.0;71.0;1629.0;481.0;61.0;311.0;1499.0;1831.0;394.0;609.0;170.0;;66.0;110.0;23.0;67.0;95.0;35.0;5290.0;198.0;127.0;112.0;50.0;1111.0;88.0;134.0;365.0;112.0;2124.0;18.0;211.0;192.0;245650.0;76.0;112.0;85.0;169.0;5258.0;189.0;66.0;64.0;151.0;1074.0;509.0;132.0;115.0;422.0;385.0;49.0;6147.0;56.0
24;Ourense;;28.0;;29.0;241.0;;44.0;119.0;39.0;81.0;60.0;39.0;;;5917.0;23.0;16.0;104.0;;55.0;25.0;;60.0;;16.0;;334.0;;6774.0;913.0;;;69.0;;141669.0;22.0;;17982.0;;27.0;;104.0;38.0;44.0;;39.0;92.0;60.0;189.0;318.0;69.0;49.0
24;Palencia;;;;90.0;142.0;53.0;68.0;192.0;127.0;1906.0;873.0;20.0;;;71.0;32.0;53.0;70.0;17.0;133.0;;;76.0;;;;1022.0;;33.0;905.0;;;53.0;131.0;57.0;64686.0;16.0;219.0;76.0;375.0;;688.0;111.0;72.0;67.0;;105.0;129.0;6303.0;424.0;70.0;78.0
24;Palmas, Las;;98.0;103.0;130.0;176.0;72.0;385.0;1472.0;371.0;80.0;112.0;17.0;;110.0;393.0;48.0;78.0;421.0;21.0;314.0;109.0;184.0;17.0;96.0;21.0;66.0;106.0;37.0;;2731.0;;144.0;272.0;131.0;16.0;;816524.0;165.0;;59.0;15804.0;48.0;183.0;;82.0;;105.0;417.0;24.0;;162.0;
24;Pontevedra;22.0;94.0;46.0;83.0;1227.0;52.0;132.0;516.0;348.0;115.0;331.0;50.0;;;36868.0;36.0;80.0;225.0;27.0;249.0;57.0;34.0;;17.0;;;624.0;19.0;7614.0;2487.0;;47.0;46.0;155.0;18988.0;65.0;163.0;364319.0;96.0;305.0;69.0;146.0;172.0;16.0;47.0;;128.0;298.0;364.0;733.0;143.0;65.0
24;Rioja, La;25.0;193.0;;13300.0;245.0;17.0;64.0;533.0;1442.0;1684.0;584.0;128.0;;;89.0;32.0;41.0;251.0;15.0;1431.0;71.0;163.0;164.0;21.0;178.0;;309.0;185.0;32.0;1073.0;;18.0;77.0;13228.0;;95.0;16.0;70.0;113235.0;34.0;46.0;37.0;187.0;778.0;211.0;35.0;83.0;297.0;174.0;16.0;1546.0;
